yyyy_mm,country,crop,rainfall_mm,temp_c,price_usd
2002-03,USA,Soybeans,118.79,19.48,390.09
2002-04,USA,Soybeans,46.53,20.16,396.62
2002-05,USA,Soybeans,83.25,22.54,385.49
2002-06,USA,Soybeans,45.21,16.29,386.1
2002-07,USA,Soybeans,55.6,12.9,383.13
2002-08,USA,Soybeans,46.15,11.31,391.33
2002-09,USA,Soybeans,55.85,12.3,392.67
2002-10,USA,Soybeans,102.97,12.93,387.91
2002-11,USA,Soybeans,58.66,16.11,394.17
2002-12,USA,Soybeans,38.1,13.84,380.65
2003-01,USA,Soybeans,42.15,14.52,383.44
2003-02,USA,Soybeans,63.27,20.45,376.49
2003-03,USA,Soybeans,49.44,16.09,373.95
2003-04,USA,Soybeans,82.19,24.73,372.63
2003-05,USA,Soybeans,3.25,20.03,377.63
2003-06,USA,Soybeans,62.66,16.74,389.75
2003-07,USA,Soybeans,56.04,11.77,379.96
2003-08,USA,Soybeans,16.18,14.59,382.42
2003-09,USA,Soybeans,32.95,9.73,394.53
2003-10,USA,Soybeans,75.6,9.69,391.38
2003-11,USA,Soybeans,80.17,5.1,387.89
2003-12,USA,Soybeans,35.01,11.05,389.19
2004-01,USA,Soybeans,75.7,13.11,393.75
2004-02,USA,Soybeans,24.04,18.9,397.36
2004-03,USA,Soybeans,66.7,18.44,395.39
2004-04,USA,Soybeans,84.92,11.17,390.98
2004-05,USA,Soybeans,121.4,17.95,398.21
2004-06,USA,Soybeans,104.78,12.65,393.95
2004-07,USA,Soybeans,66.27,11.52,383.41
2004-08,USA,Soybeans,23.65,15.85,375.42
2004-09,USA,Soybeans,85.17,5.04,372.25
2004-10,USA,Soybeans,31.79,10.98,380.46
2004-11,USA,Soybeans,57.87,8.98,373.92
2004-12,USA,Soybeans,47.32,10.17,382.3
2005-01,USA,Soybeans,119.77,11.74,389.48
2005-02,USA,Soybeans,50.7,18.57,390.72
2005-03,USA,Soybeans,103.08,20.77,376.7
2005-04,USA,Soybeans,75.41,14.25,370.19
2005-05,USA,Soybeans,92.66,23.17,366.7
2005-06,USA,Soybeans,117.6,13.55,376.22
2005-07,USA,Soybeans,0.0,16.3,373.09
2005-08,USA,Soybeans,49.04,8.56,368.84
2005-09,USA,Soybeans,17.59,9.14,369.88
2005-10,USA,Soybeans,55.37,5.74,362.13
2005-11,USA,Soybeans,,8.91,361.99
2005-12,USA,Soybeans,36.89,11.83,357.6
2006-01,USA,Soybeans,44.34,11.17,372.38
2006-02,USA,Soybeans,75.11,18.55,367.33
2006-03,USA,Soybeans,37.39,20.81,377.95
2006-04,USA,Soybeans,88.0,29.02,371.68
2006-05,USA,Soybeans,51.06,22.43,373.12
2006-06,USA,Soybeans,91.01,21.42,375.87
2006-07,USA,Soybeans,20.46,9.1,376.65
2006-08,USA,Soybeans,33.98,5.97,377.1
2006-09,USA,Soybeans,21.88,9.68,381.83
2006-10,USA,Soybeans,33.06,15.96,384.13
2006-11,USA,Soybeans,85.7,18.92,383.18
2006-12,USA,Soybeans,76.38,10.21,379.47
2007-01,USA,Soybeans,45.61,13.05,378.56
2007-02,USA,Soybeans,54.58,19.31,377.58
2007-03,USA,Soybeans,102.15,18.67,376.49
2007-04,USA,Soybeans,43.08,19.43,
2007-05,USA,Soybeans,76.26,21.45,369.16
2007-06,USA,Soybeans,50.83,26.55,363.51
2007-07,USA,Soybeans,54.85,19.35,368.08
2007-08,USA,Soybeans,75.27,18.73,355.7
2007-09,USA,Soybeans,24.33,4.52,362.29
2007-10,USA,Soybeans,71.22,13.58,359.21
2007-11,USA,Soybeans,110.4,7.5,368.4
2007-12,USA,Soybeans,69.12,18.09,375.14
2008-01,USA,Soybeans,57.48,19.52,373.34
2008-02,USA,Soybeans,103.71,19.51,372.11
2008-03,USA,Soybeans,42.32,16.85,380.87
2008-04,USA,Soybeans,123.63,18.39,387.87
2008-05,USA,Soybeans,53.0,17.99,393.22
2008-06,USA,Soybeans,134.04,20.04,399.52
2008-07,USA,Soybeans,38.49,16.35,393.54
2008-08,USA,Soybeans,70.85,17.23,394.67
2008-09,USA,Soybeans,0.0,16.04,390.43
2008-10,USA,Soybeans,35.6,7.18,384.31
2008-11,USA,Soybeans,12.02,12.25,385.21
2008-12,USA,Soybeans,7.75,14.04,382.93
2009-01,USA,Soybeans,96.17,14.68,382.02
2009-02,USA,Soybeans,32.17,20.64,379.27
2009-03,USA,Soybeans,,20.97,372.37
2009-04,USA,Soybeans,52.45,18.08,381.7
2009-05,USA,Soybeans,109.78,18.86,382.56
2009-06,USA,Soybeans,,16.34,374.62
2009-07,USA,Soybeans,98.11,12.57,375.63
2009-08,USA,Soybeans,27.41,12.22,383.99
2009-09,USA,Soybeans,84.9,6.35,389.27
2009-10,USA,Soybeans,,11.58,386.41
2009-11,USA,Soybeans,21.77,15.35,383.69
2009-12,USA,Soybeans,30.04,12.67,378.43
2010-01,USA,Soybeans,40.13,18.15,374.35
2010-02,USA,Soybeans,66.28,18.02,370.71
2010-03,USA,Soybeans,50.43,15.92,362.64
2010-04,USA,Soybeans,84.94,26.69,360.19
2010-05,USA,Soybeans,0.0,11.26,362.09
2010-06,USA,Soybeans,75.84,17.53,359.81
2010-07,USA,Soybeans,27.31,12.44,361.0
2010-08,USA,Soybeans,30.92,17.77,369.92
2010-09,USA,Soybeans,25.05,11.39,380.02
2010-10,USA,Soybeans,70.3,18.52,379.65
2010-11,USA,Soybeans,59.55,10.79,384.49
2010-12,USA,Soybeans,,9.96,383.57
2011-01,USA,Soybeans,38.54,9.3,380.89
2011-02,USA,Soybeans,92.49,21.19,374.75
2011-03,USA,Soybeans,129.43,16.55,375.22
2011-04,USA,Soybeans,77.16,18.6,381.19
2011-05,USA,Soybeans,27.64,23.42,374.18
2011-06,USA,Soybeans,47.91,21.01,372.6
2011-07,USA,Soybeans,76.78,12.97,370.75
2011-08,USA,Soybeans,37.72,10.99,372.11
2011-09,USA,Soybeans,18.65,4.82,373.56
2011-10,USA,Soybeans,14.93,3.15,376.51
2011-11,USA,Soybeans,47.16,13.22,386.94
2011-12,USA,Soybeans,4.99,15.41,382.16
2012-01,USA,Soybeans,58.96,16.19,377.07
2012-02,USA,Soybeans,71.65,18.12,378.43
2012-03,USA,Soybeans,62.1,16.98,386.42
2012-04,USA,Soybeans,46.71,24.89,378.37
2012-05,USA,Soybeans,106.14,13.38,380.2
2012-06,USA,Soybeans,29.02,15.94,379.09
2012-07,USA,Soybeans,65.18,15.54,383.79
2012-08,USA,Soybeans,72.83,12.5,387.24
2012-09,USA,Soybeans,49.2,10.66,387.51
2012-10,USA,Soybeans,78.94,8.27,390.19
2012-11,USA,Soybeans,10.35,12.47,386.57
2012-12,USA,Soybeans,27.27,8.45,390.97
2013-01,USA,Soybeans,46.16,14.52,398.6
2013-02,USA,Soybeans,167.72,18.94,399.15
2013-03,USA,Soybeans,90.82,18.22,396.9
2013-04,USA,Soybeans,98.85,20.02,396.11
2013-05,USA,Soybeans,95.19,20.05,400.45
2013-06,USA,Soybeans,71.36,11.63,400.22
2013-07,USA,Soybeans,91.48,9.44,393.62
2013-08,USA,Soybeans,0.0,12.95,398.86
2013-09,USA,Soybeans,52.72,8.64,393.45
2013-10,USA,Soybeans,54.85,8.17,395.79
2013-11,USA,Soybeans,74.97,12.57,385.52
2013-12,USA,Soybeans,16.33,9.2,386.12
2014-01,USA,Soybeans,27.54,6.96,385.74
2014-02,USA,Soybeans,38.43,23.02,374.92
2014-03,USA,Soybeans,91.26,23.36,376.75
2014-04,USA,Soybeans,94.1,23.99,370.7
2014-05,USA,Soybeans,47.09,15.59,371.16
2014-06,USA,Soybeans,126.43,17.24,368.9
2014-07,USA,Soybeans,68.59,10.77,360.75
2014-08,USA,Soybeans,54.73,12.3,355.0
2014-09,USA,Soybeans,38.18,9.51,349.69
2014-10,USA,Soybeans,69.91,6.41,355.09
2014-11,USA,Soybeans,56.1,12.35,359.69
2014-12,USA,Soybeans,107.7,11.64,371.76
2015-01,USA,Soybeans,23.58,20.74,368.95
2015-02,USA,Soybeans,,17.79,365.95
2015-03,USA,Soybeans,53.39,10.84,366.7
2015-04,USA,Soybeans,94.6,13.96,364.74
2015-05,USA,Soybeans,62.75,26.32,361.54
2015-06,USA,Soybeans,107.13,16.3,361.84
2015-07,USA,Soybeans,48.19,15.8,365.71
2015-08,USA,Soybeans,83.46,12.53,354.09
2015-09,USA,Soybeans,19.49,15.39,350.94
2015-10,USA,Soybeans,77.49,3.64,343.23
2015-11,USA,Soybeans,85.49,15.1,342.38
2015-12,USA,Soybeans,34.06,16.7,344.76
2016-01,USA,Soybeans,74.69,15.02,350.9
2016-02,USA,Soybeans,77.03,18.88,348.52
2016-03,USA,Soybeans,91.09,18.09,349.1
2016-04,USA,Soybeans,116.53,14.38,339.85
2016-05,USA,Soybeans,104.78,21.26,335.12
2016-06,USA,Soybeans,84.42,18.32,336.26
2016-07,USA,Soybeans,79.89,15.89,328.78
2016-08,USA,Soybeans,12.92,14.11,335.59
2016-09,USA,Soybeans,43.18,8.66,338.47
2016-10,USA,Soybeans,8.95,14.98,333.49
2016-11,USA,Soybeans,43.87,10.7,325.34
2016-12,USA,Soybeans,84.5,14.31,321.38
2017-01,USA,Soybeans,59.79,14.09,316.44
2017-02,USA,Soybeans,0.0,21.0,309.74
2017-03,USA,Soybeans,44.18,19.68,302.01
2017-04,USA,Soybeans,95.43,19.72,300.74
2017-05,USA,Soybeans,59.42,23.35,304.77
2017-06,USA,Soybeans,92.52,11.76,300.86
2017-07,USA,Soybeans,23.78,14.07,303.3
2017-08,USA,Soybeans,62.45,10.46,301.5
2017-09,USA,Soybeans,57.37,11.92,304.87
2017-10,USA,Soybeans,65.7,11.05,300.54
2017-11,USA,Soybeans,24.76,10.63,302.09
2017-12,USA,Soybeans,74.39,10.12,302.75
2018-01,USA,Soybeans,105.2,14.92,310.24
2018-02,USA,Soybeans,0.82,18.58,313.31
2018-03,USA,Soybeans,77.14,18.74,314.72
2018-04,USA,Soybeans,23.81,23.69,306.64
2018-05,USA,Soybeans,49.78,21.37,303.75
2018-06,USA,Soybeans,45.64,17.56,299.35
2018-07,USA,Soybeans,58.01,7.18,294.82
2018-08,USA,Soybeans,62.33,11.77,294.91
2018-09,USA,Soybeans,71.56,12.77,296.23
2018-10,USA,Soybeans,49.92,9.07,297.77
2018-11,USA,Soybeans,64.62,11.68,304.71
2018-12,USA,Soybeans,18.65,11.75,307.37
2019-01,USA,Soybeans,91.7,15.77,300.62
2019-02,USA,Soybeans,0.0,22.17,301.73
2019-03,USA,Soybeans,121.39,21.95,304.95
2019-04,USA,Soybeans,118.42,15.68,311.89
2019-05,USA,Soybeans,98.09,13.8,311.04
2019-06,USA,Soybeans,135.87,18.98,310.25
2019-07,USA,Soybeans,5.89,18.89,316.18
2019-08,USA,Soybeans,74.38,6.96,317.16
2019-09,USA,Soybeans,48.46,9.97,308.37
2019-10,USA,Soybeans,49.32,17.91,298.4
2019-11,USA,Soybeans,9.5,9.77,308.52
2019-12,USA,Soybeans,62.84,20.92,299.1
2020-01,USA,Soybeans,70.43,12.25,298.18
2020-02,USA,Soybeans,48.31,15.34,303.04
2020-03,USA,Soybeans,73.53,16.99,293.33
2020-04,USA,Soybeans,38.56,15.74,287.38
2020-05,USA,Soybeans,63.73,13.69,280.52
2020-06,USA,Soybeans,97.82,16.76,290.43
2020-07,USA,Soybeans,89.42,15.48,301.53
2020-08,USA,Soybeans,74.06,10.11,297.49
2020-09,USA,Soybeans,73.22,9.08,300.68
2020-10,USA,Soybeans,71.2,14.82,302.37
2020-11,USA,Soybeans,25.11,13.91,300.83
2020-12,USA,Soybeans,61.19,11.64,291.88
2021-01,USA,Soybeans,92.6,16.43,304.57
2021-02,USA,Soybeans,27.61,12.05,294.59
2021-03,USA,Soybeans,34.03,20.23,295.75
2021-04,USA,Soybeans,34.78,19.79,292.19
2021-05,USA,Soybeans,22.02,18.08,297.73
2021-06,USA,Soybeans,37.48,17.61,302.39
2021-07,USA,Soybeans,44.24,14.57,297.0
2021-08,USA,Soybeans,96.37,8.12,292.66
2021-09,USA,Soybeans,31.29,16.27,284.13
2021-10,USA,Soybeans,0.0,13.17,285.2
2021-11,USA,Soybeans,49.4,9.38,289.11
2021-12,USA,Soybeans,45.33,6.63,286.68
2022-01,USA,Soybeans,36.54,6.81,285.34
2022-02,USA,Soybeans,51.34,24.18,295.83
2022-03,USA,Soybeans,107.6,18.75,300.98
2022-04,USA,Soybeans,,22.54,308.39
2022-05,USA,Soybeans,25.62,16.17,296.06
2022-06,USA,Soybeans,83.01,16.48,299.07
2022-07,USA,Soybeans,41.58,14.15,300.45
2022-08,USA,Soybeans,97.57,13.3,293.57
2022-09,USA,Soybeans,39.78,10.97,287.83
2022-10,USA,Soybeans,38.99,6.93,286.63
2022-11,USA,Soybeans,68.01,7.56,279.24
2022-12,USA,Soybeans,0.84,12.23,
2023-01,USA,Soybeans,70.13,9.15,272.31
2023-02,USA,Soybeans,58.03,14.76,275.47
2023-03,USA,Soybeans,106.39,18.82,271.58
2023-04,USA,Soybeans,58.6,21.32,269.12
2023-05,USA,Soybeans,80.89,24.34,274.75
2023-06,USA,Soybeans,58.23,15.91,265.05
2023-07,USA,Soybeans,72.39,15.12,266.3
2023-08,USA,Soybeans,43.47,6.28,268.44
2023-09,USA,Soybeans,52.28,11.79,270.73
2023-10,USA,Soybeans,94.6,6.97,267.98
2023-11,USA,Soybeans,35.83,9.64,262.12
2023-12,USA,Soybeans,63.08,14.09,270.48
2024-01,USA,Soybeans,128.59,16.73,265.77
2024-02,USA,Soybeans,80.7,12.65,259.62
2024-03,USA,Soybeans,2.56,22.0,259.73
2024-04,USA,Soybeans,58.01,19.87,255.67
2024-05,USA,Soybeans,39.48,23.55,261.45
2024-06,USA,Soybeans,96.66,22.37,259.99
2024-07,USA,Soybeans,57.19,20.35,266.48
2024-08,USA,Soybeans,82.91,7.75,268.95
2024-09,USA,Soybeans,62.76,12.01,266.82
2024-10,USA,Soybeans,60.22,4.74,272.94
2024-11,USA,Soybeans,7.71,15.01,269.36
2024-12,USA,Soybeans,66.15,17.31,267.6
2000-01,Brazil,Soybeans,122.59,25.77,379.59
2000-02,Brazil,Soybeans,207.89,27.62,379.84
2000-03,Brazil,Soybeans,182.91,29.94,375.77
2000-04,Brazil,Soybeans,204.35,30.32,370.32
2000-05,Brazil,Soybeans,154.92,29.87,366.72
2000-06,Brazil,Soybeans,143.92,27.05,357.32
2000-07,Brazil,Soybeans,150.95,26.05,355.73
2000-08,Brazil,Soybeans,150.41,21.29,355.41
2000-09,Brazil,Soybeans,122.53,20.58,357.84
2000-10,Brazil,Soybeans,2.63,21.1,358.76
2000-11,Brazil,Soybeans,109.11,20.52,368.62
2000-12,Brazil,Soybeans,77.67,22.07,373.09
2001-01,Brazil,Soybeans,102.71,27.29,377.14
2001-02,Brazil,Soybeans,172.38,28.92,379.15
2001-03,Brazil,Soybeans,248.67,29.47,382.1
2001-04,Brazil,Soybeans,157.4,29.03,380.88
2001-05,Brazil,Soybeans,262.42,27.3,381.43
2001-06,Brazil,Soybeans,94.65,28.21,392.0
2001-07,Brazil,Soybeans,191.59,26.27,391.61
2001-08,Brazil,Soybeans,132.03,22.9,384.29
2001-09,Brazil,Soybeans,106.65,18.96,388.12
2001-10,Brazil,Soybeans,160.16,20.16,392.93
2001-11,Brazil,Soybeans,64.4,20.18,393.78
2001-12,Brazil,Soybeans,174.38,22.66,383.45
2002-01,Brazil,Soybeans,119.58,26.94,390.53
2002-02,Brazil,Soybeans,117.39,28.29,391.79
2002-03,Brazil,Soybeans,97.44,29.91,390.09
2002-04,Brazil,Soybeans,248.27,29.95,396.62
2002-05,Brazil,Soybeans,220.84,29.74,385.49
2002-06,Brazil,Soybeans,125.6,26.78,386.1
2002-07,Brazil,Soybeans,157.27,25.55,383.13
2002-08,Brazil,Soybeans,116.83,22.31,391.33
2002-09,Brazil,Soybeans,78.58,19.85,392.67
2002-10,Brazil,Soybeans,139.24,20.82,387.91
2002-11,Brazil,Soybeans,64.95,18.44,394.17
2002-12,Brazil,Soybeans,0.92,21.96,380.65
2003-01,Brazil,Soybeans,142.99,25.61,383.44
2003-02,Brazil,Soybeans,152.84,28.72,376.49
2003-03,Brazil,Soybeans,134.11,29.8,373.95
2003-04,Brazil,Soybeans,124.38,29.33,372.63
2003-05,Brazil,Soybeans,85.81,29.28,377.63
2003-06,Brazil,Soybeans,131.36,27.79,389.75
2003-07,Brazil,Soybeans,86.24,26.56,379.96
2003-08,Brazil,Soybeans,158.72,23.42,382.42
2003-09,Brazil,Soybeans,122.05,21.6,394.53
2003-10,Brazil,Soybeans,66.77,20.07,391.38
2003-11,Brazil,Soybeans,122.36,19.6,387.89
2003-12,Brazil,Soybeans,105.13,21.09,389.19
2004-01,Brazil,Soybeans,116.53,24.7,393.75
2004-02,Brazil,Soybeans,146.76,28.2,397.36
2004-03,Brazil,Soybeans,252.34,28.83,395.39
2004-04,Brazil,Soybeans,201.2,30.57,390.98
2004-05,Brazil,Soybeans,148.85,28.54,398.21
2004-06,Brazil,Soybeans,194.19,26.86,393.95
2004-07,Brazil,Soybeans,172.89,26.41,383.41
2004-08,Brazil,Soybeans,123.49,23.27,375.42
2004-09,Brazil,Soybeans,79.8,20.36,372.25
2004-10,Brazil,Soybeans,71.27,19.17,380.46
2004-11,Brazil,Soybeans,42.47,21.62,373.92
2004-12,Brazil,Soybeans,119.52,23.38,382.3
2005-01,Brazil,Soybeans,99.51,25.64,389.48
2005-02,Brazil,Soybeans,127.66,27.32,390.72
2005-03,Brazil,Soybeans,194.98,28.24,376.7
2005-04,Brazil,Soybeans,253.36,29.99,370.19
2005-05,Brazil,Soybeans,182.49,30.74,
2005-06,Brazil,Soybeans,144.24,26.59,376.22
2005-07,Brazil,Soybeans,129.06,25.05,373.09
2005-08,Brazil,Soybeans,167.4,24.14,368.84
2005-09,Brazil,Soybeans,115.61,20.37,369.88
2005-10,Brazil,Soybeans,100.69,19.87,362.13
2005-11,Brazil,Soybeans,109.45,19.32,361.99
2005-12,Brazil,Soybeans,39.07,23.12,357.6
2006-01,Brazil,Soybeans,149.52,24.26,372.38
2006-02,Brazil,Soybeans,105.74,25.95,367.33
2006-03,Brazil,Soybeans,183.5,28.38,377.95
2006-04,Brazil,Soybeans,132.24,30.21,371.68
2006-05,Brazil,Soybeans,193.33,27.75,373.12
2006-06,Brazil,Soybeans,141.85,26.11,375.87
2006-07,Brazil,Soybeans,72.73,25.56,376.65
2006-08,Brazil,Soybeans,95.97,22.43,377.1
2006-09,Brazil,Soybeans,206.52,19.76,381.83
2006-10,Brazil,Soybeans,0.0,19.68,384.13
2006-11,Brazil,Soybeans,104.54,22.41,383.18
2006-12,Brazil,Soybeans,59.97,23.78,379.47
2007-01,Brazil,Soybeans,198.84,24.89,378.56
2007-02,Brazil,Soybeans,190.32,28.32,377.58
2007-03,Brazil,Soybeans,173.07,29.45,376.49
2007-04,Brazil,Soybeans,214.87,28.23,376.91
2007-05,Brazil,Soybeans,176.0,27.38,369.16
2007-06,Brazil,Soybeans,149.81,26.59,363.51
2007-07,Brazil,Soybeans,100.06,23.42,368.08
2007-08,Brazil,Soybeans,92.45,22.77,355.7
2007-09,Brazil,Soybeans,73.02,20.12,362.29
2007-10,Brazil,Soybeans,91.52,20.43,359.21
2007-11,Brazil,Soybeans,1.62,21.11,368.4
2007-12,Brazil,Soybeans,161.98,23.19,375.14
2008-01,Brazil,Soybeans,227.34,24.07,373.34
2008-02,Brazil,Soybeans,127.89,28.02,372.11
2008-03,Brazil,Soybeans,222.52,28.37,
2008-04,Brazil,Soybeans,162.29,30.71,387.87
2008-05,Brazil,Soybeans,133.66,30.55,393.22
2008-06,Brazil,Soybeans,130.41,28.22,399.52
2008-07,Brazil,Soybeans,134.28,24.82,393.54
2008-08,Brazil,Soybeans,74.43,23.07,394.67
2008-09,Brazil,Soybeans,126.53,19.14,390.43
2008-10,Brazil,Soybeans,65.04,18.24,384.31
2008-11,Brazil,Soybeans,42.56,21.14,385.21
2008-12,Brazil,Soybeans,109.5,23.81,382.93
2009-01,Brazil,Soybeans,95.3,23.77,382.02
2009-02,Brazil,Soybeans,133.13,27.52,379.27
2009-03,Brazil,Soybeans,161.06,29.77,372.37
2009-04,Brazil,Soybeans,102.01,29.39,381.7
2009-05,Brazil,Soybeans,236.72,28.99,382.56
2009-06,Brazil,Soybeans,190.13,28.11,374.62
2009-07,Brazil,Soybeans,98.5,25.11,375.63
2009-08,Brazil,Soybeans,109.54,22.61,383.99
2009-09,Brazil,Soybeans,128.01,19.69,389.27
2009-10,Brazil,Soybeans,101.44,19.97,386.41
2009-11,Brazil,Soybeans,190.22,20.27,383.69
2009-12,Brazil,Soybeans,98.57,22.16,378.43
2010-01,Brazil,Soybeans,189.45,24.46,374.35
2010-02,Brazil,Soybeans,82.77,27.47,370.71
2010-03,Brazil,Soybeans,104.74,28.46,362.64
2010-04,Brazil,Soybeans,253.22,30.01,360.19
2010-05,Brazil,Soybeans,142.18,28.97,362.09
2010-06,Brazil,Soybeans,91.13,26.57,359.81
2010-07,Brazil,Soybeans,127.61,23.05,361.0
2010-08,Brazil,Soybeans,173.7,23.45,369.92
2010-09,Brazil,Soybeans,58.05,21.42,380.02
2010-10,Brazil,Soybeans,88.91,19.2,379.65
2010-11,Brazil,Soybeans,3.5,21.35,384.49
2010-12,Brazil,Soybeans,87.06,21.48,383.57
2011-01,Brazil,Soybeans,179.86,24.69,380.89
2011-02,Brazil,Soybeans,110.28,26.97,374.75
2011-03,Brazil,Soybeans,100.18,29.05,375.22
2011-04,Brazil,Soybeans,,30.65,381.19
2011-05,Brazil,Soybeans,,28.93,374.18
2011-06,Brazil,Soybeans,187.74,27.16,372.6
2011-07,Brazil,Soybeans,148.99,25.74,370.75
2011-08,Brazil,Soybeans,139.15,22.56,372.11
2011-09,Brazil,Soybeans,97.65,20.08,373.56
2011-10,Brazil,Soybeans,60.01,20.24,376.51
2011-11,Brazil,Soybeans,57.41,21.66,
2011-12,Brazil,Soybeans,132.12,23.56,382.16
2012-01,Brazil,Soybeans,209.45,23.68,377.07
2012-02,Brazil,Soybeans,102.46,26.23,378.43
2012-03,Brazil,Soybeans,112.88,30.33,386.42
2012-04,Brazil,Soybeans,112.21,29.71,378.37
2012-05,Brazil,Soybeans,205.35,27.13,380.2
2012-06,Brazil,Soybeans,147.39,26.77,379.09
2012-07,Brazil,Soybeans,157.77,24.56,383.79
2012-08,Brazil,Soybeans,85.1,22.19,387.24
2012-09,Brazil,Soybeans,127.14,21.43,387.51
2012-10,Brazil,Soybeans,76.62,19.07,390.19
2012-11,Brazil,Soybeans,18.98,21.61,386.57
2012-12,Brazil,Soybeans,156.64,22.79,390.97
2013-01,Brazil,Soybeans,128.19,23.71,398.6
2013-02,Brazil,Soybeans,133.99,27.18,399.15
2013-03,Brazil,Soybeans,177.84,29.82,396.9
2013-04,Brazil,Soybeans,96.79,30.04,396.11
2013-05,Brazil,Soybeans,185.31,29.71,400.45
2013-06,Brazil,Soybeans,119.71,26.91,400.22
2013-07,Brazil,Soybeans,122.19,25.55,393.62
2013-08,Brazil,Soybeans,167.46,22.1,398.86
2013-09,Brazil,Soybeans,128.33,23.22,393.45
2013-10,Brazil,Soybeans,82.18,18.68,395.79
2013-11,Brazil,Soybeans,91.17,23.37,385.52
2013-12,Brazil,Soybeans,0.0,21.55,386.12
2014-01,Brazil,Soybeans,88.91,26.27,385.74
2014-02,Brazil,Soybeans,157.86,28.33,374.92
2014-03,Brazil,Soybeans,125.57,28.42,376.75
2014-04,Brazil,Soybeans,102.68,30.6,370.7
2014-05,Brazil,Soybeans,187.78,28.83,371.16
2014-06,Brazil,Soybeans,214.82,27.77,368.9
2014-07,Brazil,Soybeans,93.93,25.15,360.75
2014-08,Brazil,Soybeans,154.25,22.15,355.0
2014-09,Brazil,Soybeans,132.47,20.24,349.69
2014-10,Brazil,Soybeans,42.16,20.34,355.09
2014-11,Brazil,Soybeans,59.84,19.77,359.69
2014-12,Brazil,Soybeans,200.66,21.63,371.76
2015-01,Brazil,Soybeans,74.15,25.95,368.95
2015-02,Brazil,Soybeans,119.05,27.93,365.95
2015-03,Brazil,Soybeans,262.06,28.02,366.7
2015-04,Brazil,Soybeans,,29.0,364.74
2015-05,Brazil,Soybeans,231.42,27.19,361.54
2015-06,Brazil,Soybeans,98.4,28.41,361.84
2015-07,Brazil,Soybeans,136.91,25.69,365.71
2015-08,Brazil,Soybeans,164.8,21.41,354.09
2015-09,Brazil,Soybeans,72.85,21.32,350.94
2015-10,Brazil,Soybeans,95.99,21.99,343.23
2015-11,Brazil,Soybeans,133.45,19.13,342.38
2015-12,Brazil,Soybeans,65.4,21.88,344.76
2016-01,Brazil,Soybeans,242.02,23.44,350.9
2016-02,Brazil,Soybeans,201.39,28.45,348.52
2016-03,Brazil,Soybeans,145.91,29.23,349.1
2016-04,Brazil,Soybeans,157.26,29.6,339.85
2016-05,Brazil,Soybeans,,29.56,335.12
2016-06,Brazil,Soybeans,131.76,26.94,336.26
2016-07,Brazil,Soybeans,106.39,24.6,328.78
2016-08,Brazil,Soybeans,167.81,22.77,335.59
2016-09,Brazil,Soybeans,26.2,20.06,338.47
2016-10,Brazil,Soybeans,87.08,19.53,333.49
2016-11,Brazil,Soybeans,100.43,20.51,325.34
2016-12,Brazil,Soybeans,75.31,22.59,321.38
2017-01,Brazil,Soybeans,51.72,25.6,316.44
2017-02,Brazil,Soybeans,152.96,28.08,309.74
2017-03,Brazil,Soybeans,198.18,27.83,302.01
2017-04,Brazil,Soybeans,135.05,31.41,300.74
2017-05,Brazil,Soybeans,104.78,29.39,304.77
2017-06,Brazil,Soybeans,212.3,27.17,300.86
2017-07,Brazil,Soybeans,156.41,24.1,303.3
2017-08,Brazil,Soybeans,92.41,24.49,301.5
2017-09,Brazil,Soybeans,142.27,23.03,304.87
2017-10,Brazil,Soybeans,103.09,21.87,300.54
2017-11,Brazil,Soybeans,185.69,20.79,302.09
2017-12,Brazil,Soybeans,143.71,22.84,302.75
2018-01,Brazil,Soybeans,60.51,26.49,310.24
2018-02,Brazil,Soybeans,116.56,27.26,313.31
2018-03,Brazil,Soybeans,133.23,29.87,314.72
2018-04,Brazil,Soybeans,184.48,30.23,
2018-05,Brazil,Soybeans,148.6,31.25,303.75
2018-06,Brazil,Soybeans,93.14,28.94,299.35
2018-07,Brazil,Soybeans,159.46,24.86,294.82
2018-08,Brazil,Soybeans,160.51,24.03,294.91
2018-09,Brazil,Soybeans,91.09,20.67,296.23
2018-10,Brazil,Soybeans,101.47,19.45,297.77
2018-11,Brazil,Soybeans,47.85,20.38,304.71
2018-12,Brazil,Soybeans,84.37,22.65,307.37
2019-01,Brazil,Soybeans,105.92,24.21,300.62
2019-02,Brazil,Soybeans,177.43,26.98,301.73
2019-03,Brazil,Soybeans,176.58,27.89,304.95
2019-04,Brazil,Soybeans,152.52,29.18,311.89
2019-05,Brazil,Soybeans,145.31,29.56,311.04
2019-06,Brazil,Soybeans,51.11,28.54,310.25
2019-07,Brazil,Soybeans,210.29,25.91,316.18
2019-08,Brazil,Soybeans,6.23,22.93,317.16
2019-09,Brazil,Soybeans,117.32,19.14,308.37
2019-10,Brazil,Soybeans,92.89,19.14,298.4
2019-11,Brazil,Soybeans,82.94,20.47,308.52
2019-12,Brazil,Soybeans,110.09,23.46,299.1
2020-01,Brazil,Soybeans,96.85,24.44,298.18
2020-02,Brazil,Soybeans,182.14,26.28,303.04
2020-03,Brazil,Soybeans,,30.78,293.33
2020-04,Brazil,Soybeans,185.39,29.27,287.38
2020-05,Brazil,Soybeans,129.89,28.2,280.52
2020-06,Brazil,Soybeans,128.15,27.73,290.43
